director.id,director.gender,director.birth_year,director.birth_country,director.tf.movie_director
Director_2499284,G2,1937.0,C4,3
Director_1371615,G1,1947.0,C7,2
Director_1371634,G1,1941.0,C4,1
Director_1371697,G1,1966.0,C7,1
Director_1371769,G1,1960.0,C7,3
Director_1371828,G1,1933.0,C42,3
Director_1371881,G1,1955.0,C7,1
Director_1372115,G1,1969.0,C7,1
Director_1372166,G1,1971.0,C26,1
Director_1372227,G1,1931.0,C7,3
Director_2499660,G2,1940.0,C4,10
Director_1372312,G1,1899.0,C26,1
Director_1372368,G1,1982.0,C7,4
Director_1372472,G1,1955.0,C18,8
Director_1372541,G1,1970.0,C28,2
Director_2499831,G2,1985.0,C7,2
Director_1372661,G1,1986.0,C7,1
Director_1372711,G1,1985.0,C7,1
Director_1372826,G1,1990.0,C7,1
Director_2500181,G2,1946.0,C17,1
Director_1373150,G1,1932.0,C7,11
Director_1373151,G1,1901.0,C7,25
Director_1373248,G1,1964.0,C7,2
Director_1373358,G1,1973.0,C18,4
Director_1373484,G1,1899.0,C6,1
Director_1373501,G1,1976.0,C7,1
Director_2500536,G2,1987.0,C7,1
Director_1373610,G1,1955.0,C10,1
Director_1373654,G1,1989.0,C7,2
Director_1373859,G1,1965.0,C21,4
Director_1373939,G1,1927.0,C26,3
Director_1374046,G1,1902.0,C50,11
Director_1374466,G1,1962.0,C4,1
Director_1374491,G1,1949.0,C1,1
Director_1374679,G1,1968.0,C1,1
Director_1374984,G1,1936.0,C21,4
Director_1375320,G1,1895.0,C7,30
Director_1375407,G1,1939.0,C2,1
Director_1375491,G1,1936.0,C73,37
Director_1375577,G1,1939.0,C55,5
Director_2501628,G2,1987.0,C7,2
Director_1375729,G1,1968.0,C1,5
Director_1376011,G1,1889.0,C7,45
Director_1376031,G1,1974.0,C7,1
Director_1376106,G1,1943.0,C84,5
Director_1376330,G1,1936.0,C32,4
Director_1376606,G1,1873.0,C32,1
Director_1376936,G1,1968.0,C32,1
Director_1376946,G1,1972.0,C1,3
Director_1377012,G1,1928.0,C21,7
Director_1377051,G1,1916.0,C21,1
Director_1377453,G1,1926.0,C1,1
Director_1377613,G1,1955.0,C46,3
Director_1377635,G1,1968.0,C7,1
Director_1377700,G1,1965.0,C32,3
Director_1377718,G1,1967.0,C55,2
Director_1377991,G1,1933.0,C21,8
Director_1378042,G1,1932.0,C36,2
Director_1378056,G1,1958.0,C7,10
Director_1378060,G1,1930.0,C7,24
Director_1378172,G1,1965.0,C36,1
Director_1378431,G1,1960.0,C17,1
Director_1378567,G1,1972.0,C17,1
Director_2503453,G2,1941.0,C1,1
Director_1378786,G1,1925.0,C7,66
Director_1378890,G1,1914.0,C77,1
Director_2503632,G2,1969.0,C26,2
Director_1379036,G1,1945.0,C28,16
Director_1379097,G1,1958.0,C53,6
Director_2503909,G2,1948.0,C69,6
Director_1379505,G1,1965.0,C7,3
Director_1379522,G1,1939.0,C26,5
Director_1379536,G1,1972.0,C7,2
Director_1379559,G1,1938.0,C21,2
Director_1379568,G1,1921.0,C7,62
Director_1379648,G1,1963.0,C10,1
Director_1379791,G1,1936.0,C18,1
Director_1379832,G1,1981.0,C7,1
Director_1380164,G1,1957.0,C45,8
Director_1380172,G1,1958.0,C13,8
Director_1380421,G1,1946.0,C77,3
Director_1380469,G1,1972.0,C36,1
Director_1380816,G1,1971.0,C14,2
Director_1380929,G1,1930.0,C28,1
Director_1380940,G1,1970.0,C9,1
Director_1381027,G1,1959.0,C13,5
Director_2504857,G2,1964.0,C13,5
Director_1381110,G1,1970.0,C13,7
Director_2504939,G2,1969.0,C16,3
Director_1381401,G1,1978.0,C2,1
Director_1381505,G1,1929.0,C13,3
Director_1381525,G1,1932.0,C13,13
Director_1381584,G1,1964.0,C13,3
Director_1381790,G1,1886.0,C44,1
Director_1381902,G1,1955.0,C18,1
Director_1381918,G1,1963.0,C4,8
Director_1382046,G1,1976.0,C4,3
Director_1382206,G1,1959.0,C7,3
Director_1382274,G1,1895.0,C7,1
Director_1382480,G1,1966.0,C38,1
Director_1382496,G1,1958.0,C1,1
Director_1382502,G1,1932.0,C1,36
Director_1382523,G1,1967.0,C2,1
Director_1382653,G1,1924.0,C2,13
Director_1382689,G1,1944.0,C2,1
Director_1382878,G1,1962.0,C26,5
Director_1382894,G1,1976.0,C7,3
Director_1382904,G1,1952.0,C7,1
Director_1382962,G1,1962.0,C24,6
Director_1383007,G1,1920.0,C17,1
Director_1383080,G1,1933.0,C7,1
Director_1383125,G1,1922.0,C7,1
Director_1383239,G1,1942.0,C55,2
Director_1383240,G1,1969.0,C2,1
Director_1383281,G1,1906.0,C5,7
Director_1383310,G1,1932.0,C26,1
Director_1383515,G1,1936.0,C2,1
Director_1383538,G1,1980.0,C7,2
Director_1383555,G1,1930.0,C26,26
Director_1383611,G1,1946.0,C7,3
Director_1383623,G1,1971.0,C7,1
Director_2506393,G2,1959.0,C7,8
Director_1383863,G1,1922.0,C17,12
Director_1384133,G1,1955.0,C13,3
Director_1384142,G1,1938.0,C13,9
Director_1384154,G1,1977.0,C7,1
Director_1384594,G1,1967.0,C7,4
Director_1384766,G1,1935.0,C7,1
Director_1384847,G1,1943.0,C38,2
Director_1385087,G1,1950.0,C7,21
Director_1385132,G1,1976.0,C7,2
Director_1385133,G1,1973.0,C7,2
Director_1385213,G1,1939.0,C16,1
Director_1385228,G1,1983.0,C7,1
Director_1385281,G1,1950.0,C10,5
Director_1385331,G1,1951.0,C7,2
Director_1385356,G1,1937.0,C2,1
Director_1385448,G1,1970.0,C7,3
Director_1385464,G1,1978.0,C17,2
Director_1385819,G1,1938.0,C128,1
Director_1386209,G1,1949.0,C7,7
Director_1386401,G1,1919.0,C17,1
Director_1386557,G1,1940.0,C17,4
Director_1386568,G1,1921.0,C7,1
Director_1386653,G1,1982.0,C7,1
Director_1386654,G1,1957.0,C4,7
Director_1386674,G1,1933.0,C4,4
Director_1386690,G1,1937.0,C1,1
Director_1386739,G1,1968.0,C9,1
Director_1386946,G1,1957.0,C4,2
Director_1387007,G1,1920.0,C7,54
Director_1387114,G1,1962.0,C7,8
Director_1387171,G1,1971.0,C55,2
Director_1387268,G1,1977.0,C7,7
Director_1387352,G1,1920.0,C13,15
Director_1387473,G1,1973.0,C38,4
Director_1387588,G1,1934.0,C4,11
Director_1387589,G1,1966.0,C4,1
Director_1387590,G1,1936.0,C4,1
Director_1387591,G1,1939.0,C4,3
Director_2508575,G2,1962.0,C4,6
Director_1387708,G1,1972.0,C2,3
Director_2508640,G2,1969.0,C38,4
Director_1387920,G1,1905.0,C7,1
Director_1388002,G1,1927.0,C7,13
Director_1388036,G1,1958.0,C39,8
Director_1388194,G1,1977.0,C7,3
Director_1388371,G1,1976.0,C143,1
Director_1388411,G1,1929.0,C7,16
Director_1388446,G1,1981.0,C24,3
Director_1388457,G1,1956.0,C9,1
Director_2509154,G2,1956.0,C38,1
Director_1388848,G1,1930.0,C38,7
Director_2509295,G2,1970.0,C88,2
Director_1389061,G1,1885.0,C7,1
Director_1389064,G1,1929.0,C4,1
Director_1389149,G1,1930.0,C38,5
Director_1389200,G1,1958.0,C7,10
Director_1389234,G1,1988.0,C9,2
Director_1389244,G1,1939.0,C24,17
Director_2509407,G2,1961.0,C7,2
Director_2509475,G2,1959.0,C72,7
Director_1389395,G1,1971.0,C7,1
Director_1389403,G1,1975.0,C26,1
Director_2509535,G2,1974.0,C69,3
Director_1389537,G1,1967.0,C4,1
Director_1389621,G1,1985.0,C10,2
Director_1389639,G1,1930.0,C36,1
Director_1389739,G1,1951.0,C7,1
Director_1389740,G1,1963.0,C7,1
Director_1389829,G1,1970.0,C13,1
Director_1389833,G1,1952.0,C17,1
Director_1389890,G1,1933.0,C7,26
Director_1389914,G1,1948.0,C4,1
Director_1389987,G1,1967.0,C7,1
Director_2509876,G2,1929.0,C2,2
Director_1390287,G1,1951.0,C18,4
Director_1390383,G1,1936.0,C7,12
Director_1390459,G1,1944.0,C39,7
Director_2510028,G2,1968.0,C7,2
Director_1390498,G1,1977.0,C7,2
Director_1390582,G1,1919.0,C4,1
Director_1390622,G1,1944.0,C38,1
Director_1390779,G1,1959.0,C38,1
Director_1390806,G1,1968.0,C4,3
Director_1390819,G1,1942.0,C9,2
Director_1390850,G1,1931.0,C36,14
Director_1391004,G1,1978.0,C7,1
Director_1391005,G1,1975.0,C34,6
Director_1391062,G1,1950.0,C7,15
Director_1391114,G1,1932.0,C7,3
Director_1391281,G1,1971.0,C38,1
Director_1391369,G1,1926.0,C26,22
Director_1391466,G1,1962.0,C4,12
Director_1391550,G1,1963.0,C124,2
Director_1391562,G1,1960.0,C4,6
Director_1391642,G1,1978.0,C7,3
Director_1391643,G1,1942.0,C7,4
Director_1391684,G1,1937.0,C87,1
Director_1391788,G1,1939.0,C4,29
Director_1391915,G1,1970.0,C7,3
Director_1391977,G1,1973.0,C55,1
Director_1392022,G1,1941.0,C39,11
Director_1392047,G1,1965.0,C4,8
Director_1392060,G1,1973.0,C4,3
Director_1392125,G1,1896.0,C4,1
Director_1392167,G1,1954.0,C7,2
Director_1392366,G1,1938.0,C290,20
Director_1392503,G1,1934.0,C37,8
Director_1392684,G1,1961.0,C72,7
Director_1392700,G1,1979.0,C4,1
Director_1392722,G1,1953.0,C7,1
Director_1392733,G1,1922.0,C18,1
Director_1392755,G1,1960.0,C37,1
Director_1392812,G1,1965.0,C7,5
Director_1392946,G1,1913.0,C4,4
Director_1392972,G1,1962.0,C4,4
Director_1393174,G1,1960.0,C2,2
Director_1393360,G1,1960.0,C54,12
Director_1393414,G1,1956.0,C7,1
Director_1393419,G1,1947.0,C7,10
Director_1393530,G1,1968.0,C4,7
Director_1393545,G1,1951.0,C7,5
Director_1393649,G1,1886.0,C72,1
Director_1393702,G1,1917.0,C5,3
Director_1393715,G1,1978.0,C4,3
Director_1393789,G1,1960.0,C7,2
Director_2511832,G2,1985.0,C7,2
Director_1393934,G1,1955.0,C4,5
Director_1393985,G1,1960.0,C7,2
Director_1394154,G1,1976.0,C7,1
Director_1394193,G1,1963.0,C7,2
Director_1394251,G1,1980.0,C7,1
Director_1394514,G1,1964.0,C4,7
Director_1394576,G1,1910.0,C39,8
Director_1394580,G1,1893.0,C72,8
Director_1394686,G1,1893.0,C7,12
Director_1394737,G1,1951.0,C4,8
Director_1394760,G1,1980.0,C7,3
Director_1394793,G1,1962.0,C2,4
Director_1394797,G1,1928.0,C2,8
Director_1394860,G1,1984.0,C7,6
Director_1395070,G1,1903.0,C7,16
Director_1395077,G1,1968.0,C7,1
Director_1395587,G1,1931.0,C37,8
Director_1395699,G1,1901.0,C44,4
Director_1395751,G1,1901.0,C40,1
Director_1395810,G1,1966.0,C6,2
Director_2512907,G2,1965.0,C4,1
Director_1395870,G1,1946.0,C7,17
Director_1396155,G1,1967.0,C7,1
Director_1396442,G1,1970.0,C7,2
Director_1396470,G1,1941.0,C16,17
Director_2513302,G2,1970.0,C4,1
Director_1396653,G1,1945.0,C4,12
Director_1396683,G1,1902.0,C44,4
Director_1396838,G1,1908.0,C4,1
Director_1396877,G1,1946.0,C72,3
Director_1397167,G1,1984.0,C7,1
Director_1397229,G1,1906.0,C4,1
Director_1397273,G1,1914.0,C7,1
Director_1397447,G1,1953.0,C7,1
Director_1397474,G1,1950.0,C7,1
Director_1397479,G1,1949.0,C2,6
Director_1397825,G1,1938.0,C7,34
Director_1397951,G1,1911.0,C4,1
Director_1398272,G1,1926.0,C4,19
Director_1398330,G1,1983.0,C7,1
Director_1398337,G1,1939.0,C7,28
Director_1398569,G1,1920.0,C10,1
Director_1398674,G1,1902.0,C7,28
Director_2514501,G2,1975.0,C9,1
Director_1398930,G1,1969.0,C7,1
Director_2514601,G2,1971.0,C7,1
Director_1399459,G1,1976.0,C7,1
Director_1399508,G1,1890.0,C46,1
Director_1399619,G1,1948.0,C7,1
Director_1399784,G1,1888.0,C44,9
Director_1399802,G1,1969.0,C7,88
Director_1399930,G1,1926.0,C4,17
Director_1399933,G1,1978.0,C7,1
Director_1399950,G1,1946.0,C38,29
Director_1399952,G1,1947.0,C38,1
Director_1400070,G1,1963.0,C4,6
Director_1400089,G1,1981.0,C4,2
Director_1400096,G1,1895.0,C4,9
Director_1400107,G1,1962.0,C4,1
Director_1400266,G1,1968.0,C4,6
Director_1400391,G1,1966.0,C7,4
Director_1400446,G1,1978.0,C4,4
Director_1400550,G1,1931.0,C4,2
Director_1400660,G1,1967.0,C4,6
Director_1400716,G1,1978.0,C7,1
Director_1400753,G1,1967.0,C4,2
Director_1400840,G1,1885.0,C4,1
Director_1400941,G1,1942.0,C4,11
Director_1400991,G1,1906.0,C4,17
Director_1400999,G1,1886.0,C4,13
Director_1401000,G1,1958.0,C59,3
Director_1401042,G1,1957.0,C4,6
Director_1401043,G1,1962.0,C4,2
Director_2515731,G2,1980.0,C2,2
Director_1401215,G1,1955.0,C17,3
Director_1401619,G1,1931.0,C17,28
Director_1401752,G1,1981.0,C7,1
Director_1401816,G1,1942.0,C7,39
Director_1401851,G1,1963.0,C7,1
Director_1401942,G1,1973.0,C7,1
Director_1402196,G1,1976.0,C7,1
Director_1402200,G1,1961.0,C7,4
Director_2516294,G2,1939.0,C10,2
Director_1402402,G1,1976.0,C33,1
Director_1402496,G1,1978.0,C10,1
Director_1402614,G1,1950.0,C26,1
Director_1402634,G1,1927.0,C7,3
Director_2516461,G2,1983.0,C7,1
Director_1402733,G1,1973.0,C2,1
Director_1403137,G1,1961.0,C7,1
Director_1403152,G1,1972.0,C7,16
Director_1403298,G1,1983.0,C7,2
Director_1403409,G1,1949.0,C7,12
Director_1403459,G1,1923.0,C26,15
Director_2516911,G2,1935.0,C7,1
Director_1403488,G1,1972.0,C7,1
Director_1403540,G1,1937.0,C26,22
Director_1403719,G1,1937.0,C7,8
Director_1403821,G1,1965.0,C7,1
Director_1403853,G1,1944.0,C26,20
Director_1403932,G1,1976.0,C7,1
Director_1404333,G1,1984.0,C26,1
Director_2517617,G2,1936.0,C7,1
Director_1404850,G1,1952.0,C7,1
Director_1404987,G1,1942.0,C24,1
Director_2517706,G2,1963.0,C26,1
Director_1405428,G1,1913.0,C7,49
Director_1405535,G1,1971.0,C7,2
Director_1405550,G1,1911.0,C7,22
Director_1405692,G1,1958.0,C4,1
Director_1405748,G1,1977.0,C7,6
Director_1406387,G1,1924.0,C60,31
Director_1406398,G1,1966.0,C7,1
Director_1406434,G1,1892.0,C7,33
Director_1406512,G1,1979.0,C128,4
Director_1406514,G1,1952.0,C128,5
Director_2518449,G2,1967.0,C37,2
Director_1406716,G1,1947.0,C26,15
Director_1406948,G1,1943.0,C7,3
Director_1406960,G1,1937.0,C37,8
Director_1407155,G1,1968.0,C7,2
Director_1407196,G1,1915.0,C7,9
Director_1407289,G1,1974.0,C14,1
Director_1407291,G1,1921.0,C77,1
Director_1407484,G1,1923.0,C14,3
Director_1407564,G1,1972.0,C22,1
Director_1407691,G1,1944.0,C78,2
Director_1407701,G1,1952.0,C17,1
Director_1407903,G1,1965.0,C1,4
Director_1408031,G1,1951.0,C4,5
Director_2519390,G2,1952.0,C7,13
Director_1408297,G1,1952.0,C38,6
Director_1408332,G1,1985.0,C7,1
Director_1408525,G1,1950.0,C8,7
Director_1408553,G1,1890.0,C7,49
Director_2519615,G2,1967.0,C7,1
Director_1408578,G1,1936.0,C57,4
Director_1408623,G1,1967.0,C7,2
Director_1408624,G1,1954.0,C7,1
Director_1408710,G1,1890.0,C7,78
Director_1408738,G1,1887.0,C4,3
Director_1408739,G1,1920.0,C4,3
Director_1408740,G1,1888.0,C7,59
Director_1408761,G1,1968.0,C7,1
Director_2519796,G2,1954.0,C7,1
Director_1409127,G1,1954.0,C36,3
Director_1409138,G1,1968.0,C2,1
Director_1409339,G1,1966.0,C7,3
Director_1409484,G1,1932.0,C26,1
Director_1409518,G1,1952.0,C7,5
Director_2520312,G2,1968.0,C4,1
Director_1409795,G1,1957.0,C7,4
Director_1409933,G1,1925.0,C26,3
Director_1410030,G1,1905.0,C4,1
Director_1410168,G1,1902.0,C4,5
Director_1410205,G1,1940.0,C7,5
Director_1410353,G1,1875.0,C7,8
Director_1410371,G1,1955.0,C46,2
Director_1410401,G1,1902.0,C7,3
Director_1410501,G1,1923.0,C106,5
Director_1410532,G1,1924.0,C32,4
Director_1410731,G1,1943.0,C24,2
Director_1410754,G1,1914.0,C4,11
Director_1410784,G1,1889.0,C7,14
Director_1410812,G1,1954.0,C59,6
Director_1410930,G1,1931.0,C19,1
Director_2520937,G2,1945.0,C77,6
Director_1410956,G1,1922.0,C212,1
Director_1411011,G1,1923.0,C77,5
Director_1411093,G1,1949.0,C7,9
Director_1411233,G1,1928.0,C7,1
Director_1411316,G1,1958.0,C106,1
Director_1411345,G1,1933.0,C20,1
Director_1411371,G1,1923.0,C7,7
Director_1411435,G1,1928.0,C123,1
Director_1411446,G1,1979.0,C25,1
Director_1411770,G1,1940.0,C21,1
Director_1411796,G1,1880.0,C10,57
Director_1411871,G1,1974.0,C7,2
Director_1412000,G1,1940.0,C2,1
Director_1412020,G1,1982.0,C136,1
Director_2521612,G2,1948.0,C55,1
Director_1412435,G1,1975.0,C8,1
Director_1412556,G1,1949.0,C69,1
Director_1412607,G1,1922.0,C37,9
Director_1412699,G1,1962.0,C40,4
Director_1412704,G1,1956.0,C124,21
Director_1412746,G1,1907.0,C17,1
Director_1412829,G1,1971.0,C20,1
Director_1412925,G1,1969.0,C14,5
Director_1412931,G1,1928.0,C14,1
Director_1412954,G1,1983.0,C128,1
Director_1412983,G1,1881.0,C17,1
Director_1413043,G1,1942.0,C33,1
Director_1413196,G1,1938.0,C46,2
Director_1413380,G1,1953.0,C24,3
Director_1413443,G1,1964.0,C7,2
Director_1413518,G1,1976.0,C53,2
Director_1413672,G1,1975.0,C1,2
Director_1413706,G1,1964.0,C32,3
Director_1413738,G1,1975.0,C1,4
Director_1413865,G1,1955.0,C53,7
Director_1413910,G1,1975.0,C1,2
Director_1414187,G1,1969.0,C7,1
Director_2522816,G2,1947.0,C2,10
Director_1414390,G1,1973.0,C72,1
Director_1414407,G1,1928.0,C40,3
Director_1414761,G1,1958.0,C17,1
Director_1414873,G1,1946.0,C18,4
Director_1414914,G1,1961.0,C28,1
Director_1415049,G1,1970.0,C7,2
Director_1415236,G1,1952.0,C9,4
Director_1415319,G1,1978.0,C37,2
Director_2523383,G2,1965.0,C7,3
Director_1415518,G1,1936.0,C17,3
Director_1415591,G1,1933.0,C7,1
Director_1415596,G1,1981.0,C7,3
Director_1415699,G1,1905.0,C53,3
Director_1415924,G1,1903.0,C26,29
Director_1415929,G1,1946.0,C4,1
Director_2523838,G2,1943.0,C36,1
Director_2523874,G2,1945.0,C9,3
Director_1416395,G1,1977.0,C7,6
Director_2524008,G2,1932.0,C331,1
Director_1416473,G1,1970.0,C60,1
Director_1416537,G1,1971.0,C2,2
Director_1416621,G1,1946.0,C21,5
Director_1416864,G1,1982.0,C7,2
Director_2524297,G2,1945.0,C7,2
Director_2524325,G2,1973.0,C26,1
Director_1417126,G1,1975.0,C7,1
Director_1417204,G1,1958.0,C7,9
Director_1417269,G1,1962.0,C7,2
Director_1417386,G1,1978.0,C7,3
Director_1417716,G1,1947.0,C28,3
Director_1417925,G1,1982.0,C22,2
Director_1418041,G1,1979.0,C7,2
Director_1418064,G1,1965.0,C7,1
Director_1418368,G1,1952.0,C14,13
Director_2524998,G2,1947.0,C7,1
Director_1418556,G1,1953.0,C7,1
Director_2525075,G2,1943.0,C7,4
Director_1418854,G1,1978.0,C22,3
Director_1418864,G1,1901.0,C7,1
Director_1418898,G1,1941.0,C250,1
Director_1419033,G1,1930.0,C26,1
Director_1419129,G1,1977.0,C5,1
Director_1419142,G1,1905.0,C7,5
Director_1419250,G1,1973.0,C22,2
Director_1419405,G1,1964.0,C7,10
Director_1419469,G1,1950.0,C7,2
Director_1419715,G1,1901.0,C28,3
Director_1419810,G1,1966.0,C26,1
Director_1419840,G1,1957.0,C7,4
Director_1419848,G1,1941.0,C7,2
Director_1419892,G1,1978.0,C7,2
Director_1420001,G1,1939.0,C7,2
Director_1420128,G1,1966.0,C7,1
Director_1420466,G1,1964.0,C7,2
Director_1420519,G1,1931.0,C65,8
Director_1420704,G1,1910.0,C76,3
Director_1421032,G1,1945.0,C24,4
Director_2526458,G2,1982.0,C42,1
Director_1421128,G1,1934.0,C26,1
Director_1421206,G1,1921.0,C24,27
Director_1421241,G1,1946.0,C26,11
Director_2526613,G2,1942.0,C7,1
Director_1421501,G1,1977.0,C7,1
Director_1421741,G1,1931.0,C10,4
Director_1421812,G1,1916.0,C26,3
Director_1421890,G1,1917.0,C7,17
Director_2526922,G2,1951.0,C10,3
Director_1421980,G1,1910.0,C26,2
Director_1422008,G1,1952.0,C7,6
Director_1422244,G1,1856.0,C86,1
Director_1422264,G1,1877.0,C7,3
Director_1422336,G1,1972.0,C26,1
Director_1422619,G1,1958.0,C7,10
Director_1422909,G1,1939.0,C7,2
Director_1422963,G1,1959.0,C67,6
Director_1423040,G1,1905.0,C46,1
Director_2527647,G2,1975.0,C7,1
Director_1423112,G1,1928.0,C7,5
Director_1423131,G1,1949.0,C7,1
Director_2527698,G2,1957.0,C7,9
Director_1423212,G1,1981.0,C7,4
Director_1423334,G1,1899.0,C10,1
Director_1423339,G1,1943.0,C7,3
Director_1423449,G1,1938.0,C10,13
Director_1423574,G1,1938.0,C7,1
Director_1423753,G1,1940.0,C7,2
Director_1423877,G1,1993.0,C7,1
Director_1423894,G1,1960.0,C7,1
Director_1424037,G1,1971.0,C10,1
Director_1424216,G1,1950.0,C104,1
Director_1424446,G1,1917.0,C7,3
Director_1424582,G1,1969.0,C7,1
Director_2528616,G2,1966.0,C7,3
Director_2528642,G2,1972.0,C7,1
Director_1424921,G1,1945.0,C7,8
Director_2528789,G2,1969.0,C22,1
Director_1425052,G1,1905.0,C104,2
Director_1425210,G1,1937.0,C14,3
Director_1425212,G1,1903.0,C23,3
Director_1425238,G1,1928.0,C26,1
Director_1425264,G1,1919.0,C7,1
Director_1425336,G1,1940.0,C7,1
Director_1425337,G1,1975.0,C7,2
Director_1425391,G1,1952.0,C7,1
Director_1425426,G1,1943.0,C7,2
Director_2529097,G2,1975.0,C26,1
Director_1425548,G1,1966.0,C26,2
Director_1425556,G1,1967.0,C7,2
Director_1425591,G1,1975.0,C7,1
Director_2529191,G2,1981.0,C7,1
Director_2529235,G2,1938.0,C5,3
Director_1425881,G1,1964.0,C26,1
Director_1425993,G1,1913.0,C7,5
Director_1426062,G1,1986.0,C7,3
Director_2529469,G2,1934.0,C53,2
Director_1426219,G1,1949.0,C86,8
Director_2529513,G2,1976.0,C86,4
Director_1426365,G1,1930.0,C7,7
Director_2529650,G2,1954.0,C7,1
Director_1426547,G1,1908.0,C7,101
Director_1426624,G1,1888.0,C7,13
Director_1426652,G1,1931.0,C21,1
Director_1426723,G1,1940.0,C7,2
Director_1426764,G1,1906.0,C7,38
Director_1426939,G1,1931.0,C26,1
Director_1427110,G1,1952.0,C7,1
Director_1427336,G1,1974.0,C28,6
Director_1427525,G1,1915.0,C104,2
Director_1427905,G1,1984.0,C7,1
Director_1428090,G1,1956.0,C7,1
Director_1428473,G1,1938.0,C14,1
Director_1428509,G1,1958.0,C113,4
Director_1428541,G1,1901.0,C13,5
Director_1428770,G1,1964.0,C13,1
Director_1428843,G1,1972.0,C13,15
Director_1428917,G1,1986.0,C7,1
Director_1429305,G1,1912.0,C13,20
Director_1429420,G1,1969.0,C7,1
Director_1429446,G1,1973.0,C13,5
Director_1429523,G1,1931.0,C13,21
Director_1429574,G1,1963.0,C13,3
Director_2531521,G2,1892.0,C10,1
Director_2531717,G2,1946.0,C7,1
Director_1430699,G1,1967.0,C14,3
Director_1431109,G1,1954.0,C16,11
Director_1431124,G1,1965.0,C16,1
Director_1431136,G1,1945.0,C7,17
Director_1431228,G1,1935.0,C10,15
Director_1431336,G1,1956.0,C7,1
Director_1431353,G1,1988.0,C7,1
Director_1431417,G1,1968.0,C7,4
Director_1431439,G1,1919.0,C7,5
Director_1431468,G1,1957.0,C7,2
Director_1431640,G1,1950.0,C10,1
Director_2532611,G2,1968.0,C24,4
Director_1431897,G1,1953.0,C104,6
Director_1431900,G1,1960.0,C102,1
Director_1432038,G1,1970.0,C7,1
Director_1432298,G1,1968.0,C26,1
Director_1432331,G1,1953.0,C7,1
Director_1432877,G1,1929.0,C19,3
Director_1433233,G1,1976.0,C7,1
Director_1433242,G1,1884.0,C7,1
Director_1433575,G1,1920.0,C46,10
Director_1433668,G1,1970.0,C28,9
Director_1433679,G1,1941.0,C7,8
Director_1434216,G1,1958.0,C18,11
Director_1434398,G1,1979.0,C2,6
Director_1434422,G1,1931.0,C7,12
Director_1434852,G1,1916.0,C7,52
Director_2534188,G2,1974.0,C7,1
Director_1435096,G1,1960.0,C4,1
Director_1435209,G1,1969.0,C7,9
Director_1435273,G1,1912.0,C7,38
Director_1435374,G1,1974.0,C26,1
Director_2534479,G2,1967.0,C36,1
Director_2534492,G2,1960.0,C72,2
Director_1435573,G1,1917.0,C4,2
Director_1435890,G1,1978.0,C7,2
Director_1435923,G1,1977.0,C4,2
Director_1436038,G1,1964.0,C17,12
Director_2534850,G2,1965.0,C17,5
Director_1436206,G1,1962.0,C4,5
Director_1436315,G1,1979.0,C7,2
Director_1436542,G1,1947.0,C110,1
Director_1436626,G1,1964.0,C8,10
Director_1436674,G1,1946.0,C20,6
Director_1436792,G1,1944.0,C45,1
Director_1437003,G1,1953.0,C4,10
Director_1437044,G1,1963.0,C7,7
Director_1437074,G1,1988.0,C7,1
Director_1437101,G1,1950.0,C26,4
Director_1437455,G1,1918.0,C7,1
Director_1437602,G1,1948.0,C32,3
Director_1437717,G1,1987.0,C7,1
Director_1437841,G1,1970.0,C7,1
Director_1437965,G1,1946.0,C32,1
Director_1438305,G1,1979.0,C69,4
Director_1438362,G1,1945.0,C32,1
Director_1438516,G1,1979.0,C21,2
Director_1438517,G1,1934.0,C21,3
Director_1438784,G1,1946.0,C7,2
Director_1438810,G1,1935.0,C7,1
Director_1438831,G1,1951.0,C7,10
Director_1438945,G1,1957.0,C7,7
Director_1439080,G1,1988.0,C7,1
Director_1439133,G1,1927.0,C7,11
Director_1439498,G1,1937.0,C18,1
Director_1439780,G1,1939.0,C40,3
Director_1439836,G1,1953.0,C7,4
Director_1439861,G1,1963.0,C65,3
Director_1440004,G1,1971.0,C1,3
Director_1440126,G1,1953.0,C19,6
Director_1440282,G1,1922.0,C26,6
Director_1440320,G1,1982.0,C7,2
Director_2537145,G2,1949.0,C7,1
Director_1441011,G1,1962.0,C7,5
Director_1441060,G1,1932.0,C54,1
Director_1441254,G1,1942.0,C2,1
Director_2537519,G2,1974.0,C7,2
Director_1441434,G1,1973.0,C7,3
Director_1441493,G1,1941.0,C4,9
Director_1441513,G1,1943.0,C7,2
Director_1441523,G1,1910.0,C7,30
Director_2537804,G2,1974.0,C7,1
Director_1441784,G1,1975.0,C2,1
Director_1442139,G1,1960.0,C7,3
Director_1442196,G1,1980.0,C45,1
Director_1442399,G1,1968.0,C10,1
Director_1442619,G1,1956.0,C7,1
