actor.id,actor.gender,actor.birth_year,actor.birth_country,actor.tf.movie_actor
Actor_886356,G1,1911,C2,1
Actor_801617,G1,1978,C2,1
Actor_844589,G1,1961,C12,1
Actor_1088111,G1,1959,C2,2
Actor_1888878,G2,1962,C2,1
Actor_943463,G1,1983,C4,1
Actor_795685,G1,1936,C2,1
Actor_2628955,G2,1927,C2,1
Actor_190436,G1,1937,C5,1
Actor_1982036,G2,1893,C22,1
Actor_256798,G1,1884,C2,1
Actor_1685169,G1,1965,C2,1
Actor_1955314,G2,1969,C12,1
Actor_1075079,G1,1951,C2,1
Actor_2075650,G2,1924,C47,1
Actor_721863,G1,1987,C70,1
Actor_1480381,G1,1902,C2,1
Actor_324679,G1,1896,C38,1
Actor_2104416,G2,1984,C36,1
Actor_420380,G1,1909,C2,3
Actor_2592509,G2,1960,C24,1
Actor_2572700,G2,1978,C12,1
Actor_1400388,G1,1941,C2,1
Actor_2194381,G2,1967,C25,1
Actor_568799,G1,1969,C2,1
Actor_198837,G1,1936,C2,1
Actor_1396266,G1,1956,C10,1
Actor_490854,G1,1996,C2,2
Actor_915956,G1,1947,C2,1
Actor_2597235,G2,1979,C2,1
Actor_1356150,G1,1925,C10,1
Actor_1798453,G2,1933,C36,1
Actor_890580,G1,1989,C2,1
Actor_648677,G1,1862,C44,1
Actor_2207411,G2,1966,C2,1
Actor_1127283,G1,1970,C2,1
Actor_457340,G1,1945,C36,1
Actor_176613,G1,1971,C2,2
Actor_511722,G1,1979,C12,1
Actor_1222995,G1,1943,C12,1
Actor_1738597,G1,1960,C70,1
Actor_560902,G1,1879,C2,1
Actor_632091,G1,1887,C2,1
Actor_2310443,G2,1917,C2,1
Actor_1934328,G2,1989,C2,1
Actor_1984989,G2,1951,C2,1
Actor_1464310,G1,1953,C2,2
Actor_2070552,G2,1936,C2,1
Actor_2059905,G2,1943,C5,1
Actor_868977,G1,1948,C2,1
Actor_945521,G1,1894,C10,1
Actor_159051,G1,1977,C10,1
Actor_924644,G1,1983,C9,1
Actor_1164346,G1,1945,C31,1
Actor_2177962,G2,1946,C2,1
Actor_1838607,G2,1904,C12,2
Actor_2084867,G2,1984,C2,1
Actor_587202,G1,1953,C10,1
Actor_1726159,G1,1955,C44,1
Actor_1405583,G1,1976,C2,1
Actor_649589,G1,1952,C47,1
Actor_756769,G1,1958,C2,1
Actor_912632,G1,1910,C47,1
Actor_1281919,G1,1911,C19,1
Actor_1718675,G1,1941,C2,1
Actor_46298,G1,1972,C2,2
Actor_3596,G1,1918,C12,1
Actor_2038863,G2,1978,C12,1
Actor_572759,G1,1919,C44,1
Actor_1770504,G2,1990,C5,1
Actor_707195,G1,1985,C9,2
Actor_366125,G1,1974,C209,1
Actor_179825,G1,1981,C5,1
Actor_385583,G1,1945,C12,1
Actor_528840,G1,1987,C2,1
Actor_1443876,G1,1917,C2,1
Actor_468234,G1,1959,C31,1
Actor_2040783,G2,1991,C2,1
Actor_748687,G1,1937,C2,1
Actor_1609184,G1,1994,C3,1
Actor_709658,G1,1871,C12,1
Actor_163475,G1,1923,C2,1
Actor_1001041,G1,1945,C2,1
Actor_52345,G1,1972,C2,1
Actor_1037980,G1,1975,C73,1
Actor_1398674,G1,1902,C2,1
Actor_431908,G1,1962,C44,1
Actor_2251306,G2,1936,C2,1
Actor_390769,G1,1893,C70,1
Actor_1978951,G2,1900,C2,1
Actor_1413896,G1,1952,C66,1
Actor_1376947,G1,1949,C36,1
Actor_1076051,G1,1970,C2,1
Actor_1965560,G2,1970,C2,1
Actor_470798,G1,1921,C12,1
Actor_2543794,G2,1931,C167,1
Actor_18071,G1,1901,C53,1
Actor_2404630,G2,1959,C2,1
Actor_2059746,G2,1926,C42,1
Actor_1941683,G2,1916,C31,1
Actor_1738565,G1,1969,C47,1
Actor_923901,G1,1980,C9,1
Actor_816193,G1,1945,C35,1
Actor_927472,G1,1966,C2,1
Actor_2634142,G2,1917,C2,2
Actor_2147049,G2,1935,C157,1
Actor_1282031,G1,1996,C577,1
Actor_89568,G1,1923,C36,1
Actor_1153215,G1,1966,C12,2
Actor_1230850,G1,1947,C35,1
Actor_724257,G1,1970,C2,1
Actor_1926605,G2,1967,C2,1
Actor_92332,G1,1950,C2,1
Actor_2478508,G2,1981,C12,1
Actor_2379353,G2,1975,C2,1
Actor_304818,G1,1957,C2,1
Actor_2160784,G2,1978,C44,1
Actor_1265867,G1,1954,C36,1
Actor_1181405,G1,1979,C2,1
Actor_623500,G1,1966,C12,1
Actor_208248,G1,1977,C2,1
Actor_1094516,G1,1936,C25,1
Actor_1843945,G2,1954,C36,1
Actor_1016373,G1,1939,C2,1
Actor_118596,G1,1994,C2,1
Actor_519751,G1,1940,C14,1
Actor_716710,G1,1907,C14,1
Actor_2132107,G2,1991,C2,1
Actor_311538,G1,1987,C12,1
Actor_374175,G1,1895,C2,1
Actor_879228,G1,1984,C73,1
Actor_1718392,G1,1967,C2,1
Actor_2014640,G2,1900,C2,1
Actor_280590,G1,1988,C2,1
Actor_762408,G1,1980,C12,1
Actor_1276007,G1,1962,C12,1
Actor_17298,G1,1974,C2,1
Actor_536511,G1,1971,C2,1
Actor_415417,G1,1910,C2,2
Actor_1593646,G1,1982,C2,1
Actor_2443356,G2,1925,C19,1
Actor_1384154,G1,1977,C2,1
Actor_1031387,G1,1898,C12,3
Actor_190014,G1,1951,C5,1
Actor_2289600,G2,1904,C2,3
Actor_2323892,G2,1962,C12,1
Actor_1158444,G1,1921,C2,1
Actor_154798,G1,1888,C142,1
Actor_1087092,G1,1916,C2,1
Actor_549054,G1,1983,C2,1
Actor_1099634,G1,1971,C166,1
Actor_303015,G1,1937,C31,1
Actor_158953,G1,1959,C10,1
Actor_984567,G1,1982,C2,1
Actor_1011529,G1,1948,C2,1
Actor_747334,G1,1917,C2,2
Actor_1493096,G1,1916,C2,1
Actor_1523874,G1,1951,C18,1
Actor_2527803,G2,1873,C9,1
Actor_919222,G1,1993,C47,1
Actor_60802,G1,1953,C36,1
Actor_1865121,G2,1926,C4,1
Actor_243579,G1,1941,C2,1
Actor_2481693,G2,1914,C44,1
Actor_1351747,G1,1911,C2,2
Actor_2248403,G2,1971,C42,1
Actor_269366,G1,1986,C2,1
Actor_2691700,G2,1973,C5,2
Actor_1694224,G1,1925,C11,1
Actor_1174881,G1,1967,C2,1
Actor_1314547,G1,1940,C2,1
Actor_1662781,G1,1942,C10,1
Actor_601659,G1,1994,C9,2
Actor_333980,G1,1927,C90,1
Actor_1156759,G1,1960,C3,1
Actor_1857442,G2,1925,C2,1
Actor_477695,G1,1989,C2,1
Actor_2438631,G2,1888,C2,1
Actor_2586478,G2,1923,C2,1
Actor_857597,G1,1947,C5,1
Actor_1154806,G1,1981,C2,1
Actor_831721,G1,1947,C2,1
Actor_359390,G1,1978,C2,1
Actor_1576205,G1,1935,C12,1
Actor_1015687,G1,1991,C258,1
Actor_420183,G1,1930,C36,1
Actor_1589812,G1,1917,C18,1
Actor_2422242,G2,1984,C12,2
Actor_394493,G1,1941,C110,1
Actor_1410170,G1,1922,C42,1
Actor_504005,G1,1993,C12,1
Actor_357432,G1,1986,C12,1
Actor_152030,G1,1888,C81,1
Actor_1139881,G1,1930,C31,2
Actor_498617,G1,1934,C2,2
Actor_928236,G1,1966,C2,1
Actor_1757089,G2,1938,C31,1
Actor_1385560,G1,1928,C36,1
Actor_1628198,G1,1932,C31,1
Actor_228090,G1,1939,C2,1
Actor_1314794,G1,1980,C2,2
Actor_595238,G1,1980,C2,1
Actor_908234,G1,1927,C61,1
Actor_2510031,G2,1988,C2,1
Actor_1394492,G1,1925,C10,1
Actor_203357,G1,1942,C36,1
Actor_1481945,G1,1904,C31,1
Actor_1695756,G1,1973,C2,1
Actor_1716935,G1,1919,C2,1
Actor_181192,G1,1950,C40,1
Actor_1530301,G1,1889,C110,1
Actor_1052400,G1,1963,C2,1
Actor_2401605,G2,1969,C2,1
Actor_101816,G1,1932,C2,1
Actor_1319381,G1,1948,C2,1
Actor_2169557,G2,1988,C9,1
Actor_2348382,G2,1974,C47,1
Actor_346451,G1,1969,C2,1
Actor_2088953,G2,1939,C2,1
Actor_102815,G1,1948,C44,1
Actor_1260513,G1,1957,C2,1
Actor_1574477,G1,1942,C2,1
Actor_347390,G1,1975,C9,1
Actor_1383846,G1,1946,C14,2
Actor_326815,G1,1947,C2,1
Actor_287606,G1,1937,C2,1
Actor_1851813,G2,1927,C2,1
Actor_872017,G1,1980,C9,1
Actor_182247,G1,1891,C2,1
Actor_2298467,G2,1971,C2,1
Actor_375888,G1,1986,C2,1
Actor_40660,G1,1988,C2,1
Actor_1925346,G2,1969,C44,1
Actor_1167686,G1,1954,C2,1
Actor_160712,G1,1972,C12,1
Actor_2700490,G2,1945,C47,1
Actor_1382574,G1,1948,C11,1
Actor_1878877,G2,1938,C2,1
Actor_1036150,G1,1898,C11,1
Actor_992249,G1,1966,C2,1
Actor_1604421,G1,1990,C2,1
Actor_1370136,G1,1954,C44,1
Actor_126086,G1,1943,C26,1
Actor_107826,G1,1982,C9,1
Actor_1998633,G2,1979,C9,1
Actor_624220,G1,1901,C9,1
Actor_641084,G1,1906,C2,1
Actor_660542,G1,2001,C2,1
Actor_2683689,G2,1977,C3,1
Actor_296909,G1,1942,C2,1
Actor_1715683,G1,1966,C2,1
Actor_747539,G1,1893,C2,1
Actor_1599391,G1,1984,C2,1
Actor_1015248,G1,1975,C77,1
Actor_728655,G1,1925,C25,1
Actor_784185,G1,1897,C14,1
Actor_2069125,G2,1931,C54,1
Actor_277674,G1,1971,C101,1
Actor_641521,G1,1964,C2,1
Actor_265533,G1,1990,C12,1
Actor_2188226,G2,1951,C19,1
Actor_963762,G1,1987,C2,1
Actor_1627807,G1,1916,C5,1
Actor_913475,G1,1873,C47,1
Actor_1804427,G2,1980,C19,1
Actor_1078136,G1,1912,C2,1
Actor_2633254,G2,1943,C10,1
Actor_768270,G1,1958,C27,1
Actor_2385286,G2,1944,C47,1
Actor_2648945,G2,1920,C574,1
Actor_633564,G1,1977,C2,1
Actor_484116,G1,1891,C44,1
Actor_671867,G1,1917,C2,1
Actor_533939,G1,1939,C121,1
Actor_1592641,G1,1968,C2,1
Actor_473581,G1,1900,C2,1
Actor_2547421,G2,1993,C2,1
Actor_2580803,G2,1913,C2,1
Actor_2115572,G2,1985,C2,1
Actor_1428737,G1,1962,C2,1
Actor_1823675,G2,1968,C11,1
Actor_231159,G1,1983,C2,1
Actor_2676706,G2,1974,C44,1
Actor_1662396,G1,1965,C2,1
Actor_530934,G1,1966,C2,1
Actor_250447,G1,1942,C35,1
Actor_142288,G1,1984,C2,1
Actor_593201,G1,1981,C10,1
Actor_2537288,G2,1918,C2,1
Actor_1156042,G1,1967,C7,1
Actor_1742961,G2,1966,C2,1
Actor_186063,G1,1931,C2,1
Actor_1026772,G1,1982,C2,1
Actor_1492529,G1,1983,C2,1
Actor_1319426,G1,1874,C2,1
Actor_2532095,G2,1928,C24,1
Actor_1083471,G1,1947,C9,1
Actor_157991,G1,1921,C44,1
Actor_1014705,G1,1908,C2,1
Actor_1146703,G1,1954,C2,1
Actor_129619,G1,1878,C47,1
Actor_2414911,G2,1949,C2,1
Actor_751979,G1,1945,C47,1
Actor_1616859,G1,1901,C65,1
Actor_1026738,G1,1914,C2,1
Actor_2553602,G2,1969,C3,1
Actor_1665977,G1,1947,C2,1
Actor_1215514,G1,1972,C2,1
Actor_1175195,G1,1887,C2,1
Actor_1052221,G1,1913,C12,1
Actor_1869298,G2,1975,C70,2
Actor_2286862,G2,1921,C2,1
Actor_376463,G1,1911,C2,1
Actor_129665,G1,1904,C2,1
Actor_618282,G1,1970,C10,1
Actor_206009,G1,1985,C90,1
Actor_996141,G1,1982,C2,1
Actor_1748835,G2,1889,C32,1
Actor_2573541,G2,1926,C14,1
Actor_853303,G1,1961,C2,1
Actor_752280,G1,1976,C2,1
Actor_1859911,G2,1983,C11,1
Actor_385714,G1,1941,C167,1
Actor_472544,G1,1978,C114,1
Actor_412780,G1,2003,C2,1
Actor_2173,G1,1934,C2,2
Actor_1983638,G2,1935,C2,1
Actor_183505,G1,1917,C142,1
Actor_1424034,G1,1982,C2,1
Actor_2619693,G2,1968,C11,1
Actor_1122920,G1,1973,C2,1
Actor_2180537,G2,1983,C14,1
Actor_152688,G1,1959,C2,1
Actor_2180659,G2,1987,C2,1
Actor_2198903,G2,1952,C2,1
Actor_336338,G1,1948,C2,1
Actor_211073,G1,1933,C2,1
Actor_395113,G1,1952,C2,1
Actor_606900,G1,1942,C2,3
Actor_1668899,G1,1918,C36,1
Actor_2368853,G2,1906,C12,1
Actor_722661,G1,1912,C445,1
Actor_644027,G1,1867,C25,1
Actor_2224685,G2,1953,C2,1
Actor_651085,G1,1907,C2,1
Actor_2031155,G2,1943,C31,1
Actor_1890011,G2,1933,C2,1
Actor_1750360,G2,1987,C2,1
Actor_2278016,G2,1895,C2,1
Actor_1302914,G1,1976,C2,1
Actor_1655623,G1,1983,C2,1
Actor_2419246,G2,1928,C9,1
Actor_501517,G1,1983,C9,1
Actor_1340756,G1,1958,C2,1
Actor_1937352,G2,1987,C2,1
Actor_785949,G1,1911,C67,1
Actor_2305003,G2,1968,C2,1
Actor_1251383,G1,1982,C9,1
Actor_2376975,G2,1988,C2,1
Actor_271767,G1,1956,C2,1
Actor_1438792,G1,1981,C2,1
Actor_172472,G1,1951,C2,1
Actor_314242,G1,1980,C27,1
Actor_108312,G1,1984,C2,1
Actor_1465771,G1,1985,C36,1
Actor_1585806,G1,1921,C2,2
Actor_1531453,G1,1912,C25,1
Actor_809397,G1,1896,C47,1
Actor_185481,G1,1969,C2,1
Actor_2143236,G2,1904,C2,1
Actor_1420069,G1,1971,C2,1
Actor_2487125,G2,1977,C2,1
Actor_58326,G1,1959,C2,1
Actor_830986,G1,1966,C19,1
Actor_1919629,G2,1975,C31,1
Actor_912099,G1,1907,C2,1
Actor_383296,G1,1934,C104,1
Actor_740921,G1,1979,C2,1
Actor_2132980,G2,1927,C14,1
Actor_460102,G1,1974,C10,1
Actor_2240671,G2,1920,C47,1
Actor_850331,G1,1938,C11,1
Actor_1776749,G2,1985,C10,1
Actor_2292824,G2,1978,C13,1
Actor_977605,G1,1971,C18,1
Actor_505321,G1,1927,C104,1
Actor_2340615,G2,1975,C31,1
Actor_471479,G1,1993,C2,1
Actor_1270674,G1,1938,C20,1
Actor_1278133,G1,1960,C89,1
Actor_49431,G1,1981,C12,1
Actor_2636875,G2,1967,C5,1
Actor_523110,G1,1919,C2,1
Actor_1275187,G1,1892,C35,1
Actor_827924,G1,1918,C31,1
Actor_1539431,G1,1914,C2,1
Actor_1628924,G1,1934,C2,2
Actor_948636,G1,1922,C2,1
Actor_342239,G1,1900,C5,1
Actor_535760,G1,1961,C40,1
Actor_2145922,G2,1985,C142,1
Actor_454386,G1,1928,C70,1
Actor_1542672,G1,1963,C25,1
Actor_662519,G1,1970,C2,1
Actor_2667369,G2,1989,C2,1
Actor_154111,G1,1962,C2,1
Actor_83330,G1,1973,C2,1
Actor_52159,G1,1976,C2,1
Actor_978745,G1,1874,C2,1
Actor_1135698,G1,1900,C2,1
Actor_512101,G1,1906,C2,1
Actor_988012,G1,1904,C47,1
Actor_2041457,G2,1908,C2,1
Actor_313474,G1,1964,C84,1
Actor_1295794,G1,1910,C14,1
Actor_734587,G1,1924,C44,1
Actor_384126,G1,1876,C4,1
Actor_1269077,G1,1963,C24,1
Actor_416345,G1,1953,C2,1
Actor_269612,G1,1971,C2,1
Actor_1974857,G2,1948,C2,1
Actor_1452614,G1,1908,C44,1
Actor_236436,G1,1976,C3,1
Actor_244993,G1,1911,C12,1
Actor_1903226,G2,1951,C2,1
Actor_1762499,G2,1964,C258,1
Actor_43447,G1,1954,C47,1
Actor_2512840,G2,1886,C2,2
Actor_601724,G1,1893,C2,1
Actor_1131000,G1,1950,C121,1
Actor_169372,G1,1978,C82,1
Actor_357942,G1,1927,C9,1
Actor_1734214,G1,1952,C89,1
Actor_1460288,G1,1940,C12,1
Actor_2173815,G2,1975,C25,1
Actor_1601190,G1,1957,C38,1
Actor_259622,G1,1954,C2,1
Actor_417585,G1,1986,C2,1
Actor_386307,G1,1961,C2,1
Actor_2587127,G2,1982,C2,1
Actor_2270076,G2,1994,C84,1
Actor_2315285,G2,1968,C5,1
Actor_111687,G1,1979,C2,1
Actor_304801,G1,1914,C31,2
Actor_54014,G1,1936,C36,1
Actor_236770,G1,1972,C61,1
Actor_2225892,G2,1963,C2,1
Actor_1045462,G1,1971,C3,1
Actor_2031395,G2,2002,C2,1
Actor_819675,G1,1962,C10,1
Actor_2615543,G2,1973,C27,1
Actor_861133,G1,1967,C36,1
Actor_89570,G1,1886,C36,1
Actor_520534,G1,1985,C2,1
Actor_329805,G1,1933,C90,1
Actor_1677392,G1,1890,C12,1
Actor_1353367,G1,1921,C2,1
Actor_2641800,G2,1990,C2,1
Actor_784231,G1,1936,C121,1
Actor_1022908,G1,1984,C2,1
Actor_1292599,G1,1903,C174,1
Actor_274477,G1,1963,C73,1
Actor_435131,G1,1871,C10,1
Actor_1841540,G2,1965,C2,1
Actor_2142822,G2,1985,C12,1
Actor_1481865,G1,1862,C2,1
Actor_1529407,G1,1930,C7,1
Actor_568788,G1,1891,C12,1
Actor_884693,G1,1980,C2,1
Actor_502147,G1,1988,C2,1
Actor_581986,G1,1948,C2,1
Actor_53685,G1,1961,C61,1
Actor_1013217,G1,1957,C2,1
Actor_2467744,G2,1984,C142,1
Actor_1382055,G1,1967,C12,1
Actor_2293674,G2,1978,C25,1
Actor_1926627,G2,1924,C36,1
Actor_781352,G1,1904,C2,1
Actor_2053861,G2,1916,C2,1
Actor_519913,G1,1951,C2,1
Actor_514473,G1,1949,C47,2
Actor_1061594,G1,1972,C121,1
Actor_690714,G1,1919,C2,1
Actor_2554336,G2,1929,C12,1
Actor_2299988,G2,1939,C2,1
Actor_562074,G1,1927,C2,1
Actor_844156,G1,1969,C2,1
Actor_2486985,G2,1987,C2,1
Actor_569892,G1,1980,C2,1
Actor_996686,G1,1903,C2,1
Actor_365078,G1,1914,C12,1
Actor_1261061,G1,1972,C58,1
Actor_1479432,G1,1954,C2,1
Actor_1781158,G2,1978,C2,1
Actor_43174,G1,1978,C47,1
Actor_2301410,G2,1922,C2,1
Actor_703259,G1,1940,C12,2
Actor_2121597,G2,1929,C12,1
Actor_1527951,G1,1910,C44,1
Actor_613113,G1,1905,C2,1
Actor_2550819,G2,1900,C5,1
Actor_296364,G1,1899,C84,1
Actor_929884,G1,1977,C2,1
Actor_1511322,G1,1987,C2,1
Actor_1409876,G1,1978,C12,1
Actor_1289155,G1,1975,C3,1
Actor_1813355,G2,1979,C2,1
Actor_2492503,G2,1886,C741,1
Actor_1571065,G1,1914,C2,1
Actor_2456055,G2,1929,C2,2
Actor_72143,G1,1899,C2,1
Actor_2402238,G2,1907,C44,2
Actor_1497769,G1,1941,C121,1
Actor_2431169,G2,1874,C12,1
Actor_1926412,G2,1973,C31,1
Actor_789814,G1,1959,C10,1
Actor_905884,G1,1916,C2,1
Actor_2365161,G2,1973,C84,1
Actor_113317,G1,1984,C123,1
Actor_1556314,G1,1931,C5,1
Actor_1919145,G2,1978,C2,1
Actor_900236,G1,1919,C2,1
Actor_1307630,G1,1921,C31,1
Actor_2304703,G2,1910,C12,1
Actor_2352735,G2,1888,C5,1
Actor_295027,G1,1998,C2,1
Actor_1097330,G1,1965,C2,1
Actor_2503369,G2,1979,C43,1
Actor_1627121,G1,1954,C2,1
Actor_1848757,G2,1918,C2,1
Actor_2361747,G2,1996,C2,1
Actor_288951,G1,1977,C12,1
Actor_66696,G1,1959,C12,1
Actor_2605486,G2,1884,C53,1
Actor_1102409,G1,1936,C2,1
Actor_206520,G1,1985,C2,2
Actor_1736623,G1,1883,C3,1
Actor_1634063,G1,1996,C10,1
Actor_1555726,G1,1971,C9,1
Actor_223052,G1,1905,C2,1
Actor_1801023,G2,1927,C2,1
Actor_2319325,G2,1954,C2,1
Actor_408597,G1,1955,C2,1
Actor_109699,G1,1939,C2,1
Actor_629256,G1,1999,C5,2
Actor_1946715,G2,1973,C19,1
Actor_1741601,G2,1978,C5,1
Actor_920401,G1,1936,C110,1
Actor_1310803,G1,1950,C2,1
Actor_942607,G1,1974,C18,1
Actor_1698930,G1,1970,C2,1
Actor_1576891,G1,1961,C69,1
Actor_290915,G1,2001,C9,1
Actor_2170796,G2,1980,C142,1
Actor_2062603,G2,1970,C47,1
Actor_1166668,G1,1983,C15,1
Actor_276724,G1,1974,C2,1
Actor_2603421,G2,1970,C9,1
Actor_581795,G1,1950,C24,1
Actor_1008637,G1,1897,C2,1
Actor_1793330,G2,1932,C2,1
Actor_2327429,G2,1937,C2,1
Actor_1452996,G1,1943,C43,1
Actor_951709,G1,1980,C2,1
Actor_23118,G1,1944,C12,2
Actor_1335354,G1,1982,C12,1
Actor_1254078,G1,1969,C2,1
Actor_1446210,G1,1961,C2,1
Actor_1182082,G1,1957,C2,1
Actor_1482950,G1,1988,C2,1
Actor_1386576,G1,1937,C43,1
Actor_158326,G1,1914,C2,1
Actor_1320735,G1,1934,C2,1
Actor_1424709,G1,1982,C2,1
Actor_553833,G1,1917,C2,1
Actor_2618306,G2,1920,C110,1
Actor_347180,G1,1966,C18,1
Actor_1107502,G1,1951,C70,1
Actor_943676,G1,1934,C58,1
Actor_1202230,G1,1915,C2,1
Actor_1913176,G2,1979,C2,1
Actor_2009833,G2,1966,C2,1
Actor_1680310,G1,1973,C2,1
Actor_1034755,G1,1941,C11,1
Actor_57735,G1,1946,C2,1
Actor_494637,G1,1947,C2,2
Actor_2179312,G2,1953,C70,1
Actor_1157985,G1,1980,C36,1
Actor_1358965,G1,1938,C25,1
Actor_569581,G1,1991,C2,1
Actor_2356701,G2,1979,C2,1
Actor_1053388,G1,1972,C2,1
Actor_1208144,G1,1910,C2,1
Actor_1169962,G1,1965,C2,1
Actor_2693522,G2,1990,C10,1
Actor_1061651,G1,1949,C44,1
Actor_1695979,G1,1950,C11,1
Actor_970368,G1,1980,C2,1
Actor_685830,G1,1931,C4,1
Actor_121268,G1,1960,C66,1
Actor_1116750,G1,1988,C2,1
Actor_34750,G1,1981,C3,1
Actor_2639719,G2,1938,C42,1
Actor_2204262,G2,1919,C44,1
Actor_219421,G1,1978,C70,1
Actor_809853,G1,1979,C18,1
Actor_1355789,G1,1931,C42,1
Actor_171475,G1,1890,C12,1
Actor_2459560,G2,1987,C2,1
Actor_1238889,G1,1936,C5,2
Actor_2526699,G2,1927,C2,1
Actor_637356,G1,1964,C12,1
Actor_1862034,G2,1984,C35,1
Actor_1066657,G1,1939,C31,1
Actor_565043,G1,1983,C121,1
Actor_1060587,G1,1975,C2,1
Actor_1852073,G2,1979,C2,1
Actor_1851073,G2,1980,C2,1
Actor_1513804,G1,1958,C9,1
Actor_272936,G1,1991,C12,1
Actor_819708,G1,1983,C9,1
Actor_1107058,G1,1980,C2,1
Actor_72118,G1,1955,C2,1
Actor_1633171,G1,1953,C11,1
Actor_595928,G1,1956,C2,1
Actor_2629617,G2,1976,C58,1
Actor_1424457,G1,1906,C2,1
Actor_216749,G1,1986,C12,1
Actor_125020,G1,1979,C2,1
Actor_1252891,G1,1963,C142,1
Actor_1525258,G1,1922,C31,1
Actor_1675811,G1,1893,C2,1
Actor_2118616,G2,1986,C22,1
Actor_2651558,G2,1936,C69,1
Actor_650885,G1,1964,C25,1
Actor_1766773,G2,1936,C2,1
Actor_712640,G1,1989,C2,1
Actor_830860,G1,1965,C121,1
Actor_499406,G1,1907,C67,1
Actor_1765999,G2,1934,C2,1
Actor_285655,G1,1989,C90,1
Actor_213874,G1,1981,C2,2
Actor_1312993,G1,1968,C9,1
Actor_974879,G1,1938,C2,1
Actor_1509141,G1,1987,C18,1
Actor_1820502,G2,1956,C2,1
Actor_191744,G1,1946,C44,1
Actor_2334823,G2,1912,C2,1
Actor_51826,G1,1870,C47,1
Actor_377265,G1,1936,C31,1
Actor_436718,G1,1927,C2,1
Actor_302503,G1,1902,C2,1
Actor_2496486,G2,1942,C14,1
Actor_153750,G1,1986,C2,2
Actor_1481002,G1,1979,C22,2
Actor_912611,G1,1898,C47,1
Actor_1157113,G1,1983,C2,1
Actor_89437,G1,1953,C2,1
Actor_69441,G1,1985,C10,1
Actor_1524473,G1,1997,C9,1
Actor_256773,G1,1910,C27,1
Actor_695246,G1,1921,C2,1
Actor_257250,G1,1933,C19,1
Actor_233621,G1,1941,C90,1
Actor_711179,G1,1996,C36,1
Actor_64740,G1,1919,C12,1
Actor_1633581,G1,1956,C10,1
Actor_2466185,G2,1915,C2,1
Actor_2339038,G2,1932,C36,1
Actor_1014678,G1,1893,C2,1
Actor_1670952,G1,1940,C2,1
Actor_48569,G1,1910,C2,1
Actor_1967120,G2,1913,C104,1
Actor_2605057,G2,1922,C24,1
Actor_129508,G1,1889,C84,3
Actor_2265084,G2,1960,C3,1
Actor_43387,G1,1922,C47,1
Actor_211069,G1,1955,C2,1
Actor_1000553,G1,1981,C2,1
Actor_2405322,G2,1915,C2,1
Actor_1502106,G1,1946,C2,1
Actor_267866,G1,1981,C71,1
Actor_836762,G1,1922,C83,1
Actor_1502746,G1,1907,C2,1
Actor_2452955,G2,1950,C2,2
Actor_1842685,G2,1981,C2,1
Actor_1640687,G1,1966,C9,1
Actor_1437957,G1,1905,C36,1
Actor_1654280,G1,1908,C12,1
Actor_456566,G1,1913,C2,1
Actor_1495079,G1,1975,C2,1
Actor_674129,G1,1943,C44,1
Actor_653520,G1,1947,C9,1
Actor_572389,G1,1955,C2,1
Actor_709457,G1,1914,C2,1
Actor_1360601,G1,1955,C5,1
Actor_2442666,G2,1923,C44,1
Actor_2015423,G2,1966,C2,1
Actor_1871543,G2,1933,C2,1
Actor_840432,G1,1938,C70,1
Actor_1660271,G1,1891,C10,1
Actor_143872,G1,1963,C18,1
Actor_23204,G1,1935,C2,1
Actor_64325,G1,1969,C159,1
Actor_578342,G1,1985,C2,1
Actor_829045,G1,1942,C17,1
Actor_874228,G1,1850,C18,1
Actor_955587,G1,1917,C2,1
Actor_1723606,G1,1948,C19,1
Actor_291836,G1,1928,C2,1
Actor_2044986,G2,1979,C42,1
Actor_1671925,G1,1983,C2,1
Actor_941616,G1,1901,C82,1
Actor_373383,G1,1921,C44,1
Actor_1088057,G1,1957,C71,1
Actor_1451521,G1,1869,C2,1
Actor_1981663,G2,1981,C12,1
Actor_79400,G1,1980,C2,1
Actor_1008161,G1,1884,C2,1
Actor_1023211,G1,1956,C9,2
Actor_638006,G1,1983,C10,1
Actor_2594237,G2,1929,C12,1
Actor_106084,G1,1941,C2,1
Actor_596315,G1,1907,C10,1
Actor_720084,G1,1936,C50,1
Actor_1025345,G1,1915,C2,1
Actor_2121326,G2,1974,C2,1
Actor_205433,G1,1968,C2,2
Actor_719409,G1,1929,C14,1
Actor_2462192,G2,1958,C12,1
Actor_1294362,G1,1927,C2,1
Actor_546182,G1,1926,C44,1
Actor_2523403,G2,1984,C2,1
Actor_2613521,G2,1930,C5,1
Actor_965959,G1,2003,C2,1
Actor_1634583,G1,1975,C12,2
Actor_2605441,G2,1979,C3,1
Actor_2216165,G2,1979,C2,1
Actor_671022,G1,1971,C12,1
Actor_875021,G1,1894,C5,2
Actor_605183,G1,1989,C2,2
Actor_2425638,G2,1960,C2,1
Actor_1656883,G1,1909,C2,1
Actor_193425,G1,1996,C82,1
Actor_518912,G1,1943,C47,1
Actor_208238,G1,1941,C12,1
Actor_1702653,G1,1892,C67,1
Actor_2521545,G2,1971,C101,1
Actor_28793,G1,1976,C2,2
Actor_206174,G1,1929,C31,1
Actor_453125,G1,1973,C3,1
Actor_105501,G1,1924,C36,1
