hosts.host_id,hosts.host_since,hosts.host_response_time,hosts.host_response_rate,hosts.host_neighbourhood,hosts.tf_listings.host_id
2497869,2012,1,100,41,1
8133889,2013,2,100,41,1
147388,2010,1,100,41,1
18193944,2014,3,100,41,1
331579,2010,3,85,41,2
1789655,2012,3,100,41,1
73406935,2016,3,100,41,1
57145365,2016,3,100,41,1
1454772,2011,3,100,41,1
10747057,2013,2,100,41,1
953279,2011,3,100,41,1
764041,2011,5,0,41,1
10085633,2013,3,100,41,1
3617371,2012,2,100,41,1
7305006,2013,3,100,41,1
59489089,2016,3,100,95,1
8016888,2013,1,67,41,1
10835806,2013,2,100,41,1
38503504,2015,3,100,41,1
22661286,2014,3,100,41,1
58949132,2016,3,100,41,1
3043126,2012,3,100,41,1
4422962,2012,3,100,41,1
521964,2011,2,100,41,1
1283476,2011,3,100,41,1
4540899,2012,1,100,41,2
43817869,2015,3,100,41,1
108911900,2016,2,100,41,1
517966,2011,3,100,41,2
1217241,2011,2,100,41,1
6520757,2013,3,100,41,1
7057894,2013,3,100,41,1
1343630,2011,3,100,41,1
23776693,2014,3,100,41,1
425363,2011,3,100,41,1
3323488,2012,3,100,41,2
46493458,2015,1,100,41,1
17929902,2014,3,100,41,1
405908,2011,2,100,41,2
6334250,2013,3,100,41,1
119835764,2017,3,100,41,1
262336,2010,1,60,223,2
227369,2010,2,80,95,1
7178784,2013,2,100,41,1
98199174,2016,2,100,41,1
54743396,2016,3,100,41,1
602642,2011,3,100,41,1
19356930,2014,3,100,41,1
96479013,2016,2,100,41,1
34371968,2015,3,100,41,1
51769457,2015,3,100,41,1
8236131,2013,3,100,41,2
987941,2011,3,100,41,1
19569725,2014,3,100,41,1
75015380,2016,3,100,41,1
45009,2009,3,100,95,1
23628103,2014,1,100,41,1
6290433,2013,2,100,41,1
9029954,2013,3,100,41,1
64748382,2016,3,100,41,1
21653460,2014,3,100,41,1
4130492,2012,2,100,41,1
5480570,2013,2,90,41,1
109645473,2017,2,100,41,1
27709477,2015,2,90,41,1
15185649,2014,3,100,41,1
50903820,2015,3,100,41,1
28297517,2015,3,88,264,1
119864881,2017,3,100,41,1
13974214,2014,3,100,41,1
1320808,2011,1,100,95,1
35796479,2015,1,100,41,1
25093848,2014,3,100,41,1
109734523,2017,3,100,41,1
17345365,2014,3,100,41,1
1251809,2011,3,100,41,2
110218367,2017,3,100,41,1
7644839,2013,3,100,41,1
16870221,2014,3,100,41,1
18880856,2014,2,100,41,1
7880914,2013,3,100,95,1
81928,2010,3,100,41,1
214871,2010,3,100,41,1
15231014,2014,1,100,41,1
1991768,2012,2,90,41,1
122093443,2017,3,100,41,1
15270760,2014,3,100,41,1
76765350,2016,3,100,41,1
75442218,2016,3,100,41,1
2061760,2012,3,100,41,1
38574655,2015,1,100,41,1
24665235,2014,2,100,41,1
7728010,2013,2,100,95,1
306394,2010,3,100,41,1
52364933,2015,1,50,41,1
40800505,2015,3,83,41,1
4308181,2012,2,100,41,1
4966907,2013,3,100,41,1
7956889,2013,3,100,41,1
1159361,2011,2,100,41,1
33977124,2015,3,88,41,1
46083939,2015,3,100,41,1
30898822,2015,3,100,41,1
30875197,2015,2,100,41,1
102526456,2016,3,100,41,1
1308518,2011,1,100,95,1
1359292,2011,3,100,41,1
35692679,2015,2,100,41,1
42159979,2015,3,100,41,1
23952819,2014,1,71,41,1
34197591,2015,3,100,41,1
42055193,2015,2,100,41,1
315417,2010,2,100,41,1
1599136,2012,2,100,41,1
104497453,2016,3,100,41,2
8144242,2013,2,100,41,1
832244,2011,2,100,95,1
11796099,2014,1,75,41,1
105801510,2016,2,100,41,1
2293614,2012,1,100,95,1
33745401,2015,3,100,41,1
4965750,2013,2,90,41,1
7850260,2013,3,100,8,1
2640773,2012,3,100,41,1
261629,2010,1,89,41,2
2499618,2012,2,100,41,1
1288460,2011,2,100,41,1
579412,2011,1,90,41,1
100262977,2016,1,78,41,1
107417836,2016,3,100,41,1
2206506,2012,3,100,41,2
3003330,2012,2,100,41,1
106170530,2016,2,100,41,1
16376182,2014,3,100,41,2
128431,2010,2,100,41,1
2830197,2012,2,100,41,1
48101545,2015,1,63,41,1
22591747,2014,3,100,41,1
16718896,2014,2,100,95,1
9632747,2013,3,100,41,2
23215098,2014,3,100,41,1
21149129,2014,3,100,41,1
114705839,2017,3,100,41,1
31692131,2015,1,100,41,1
1996771,2012,3,100,41,1
126502438,2017,1,100,41,1
433917,2011,1,100,41,1
1409823,2011,3,100,41,1
407772,2011,2,100,41,1
15869347,2014,3,100,41,1
15687708,2014,3,100,41,2
10477469,2013,1,100,95,1
42586851,2015,3,100,41,1
49191712,2015,2,100,41,1
108786369,2016,3,100,41,1
158739,2010,2,67,41,1
13456636,2014,2,100,41,1
2446806,2012,5,0,41,1
5887081,2013,3,100,41,1
37731444,2015,3,100,41,1
835110,2011,3,100,41,1
1971142,2012,3,100,41,1
8343772,2013,5,44,41,1
1470471,2011,2,100,41,1
656798,2011,3,100,41,1
18393872,2014,2,100,95,1
6531502,2013,2,100,95,1
1542375,2011,2,100,41,1
9760884,2013,1,80,41,1
105513623,2016,2,100,41,1
34476647,2015,2,67,95,1
3880908,2012,2,100,41,1
81325020,2016,2,100,41,1
3009718,2012,5,40,95,1
279078,2010,2,100,41,1
65273699,2016,3,100,95,1
5301208,2013,3,90,41,1
16392320,2014,3,100,41,1
116723345,2017,3,100,41,1
1420300,2011,3,90,41,1
110062117,2017,2,100,41,1
48790146,2015,3,100,41,1
2248897,2012,3,100,41,1
334245,2011,1,75,95,1
106654118,2016,3,100,41,1
28340799,2015,3,100,95,1
7332,2009,3,100,95,1
23353897,2014,2,100,129,1
1418626,2011,3,100,129,1
874471,2011,2,100,129,1
141023,2010,3,100,129,1
4810614,2013,3,100,129,1
4481005,2012,3,100,129,2
17051201,2014,2,100,129,3
19476689,2014,3,100,129,2
41084247,2015,3,100,129,1
5207799,2013,3,100,129,1
103671062,2016,3,100,129,1
4231878,2012,2,100,129,1
950826,2011,2,100,129,1
23048,2009,1,100,129,1
23144316,2014,2,100,129,1
1746811,2012,2,100,129,1
7398990,2013,1,60,129,1
50750149,2015,3,100,129,1
11732822,2014,2,100,129,1
6101317,2013,3,100,129,1
4461578,2012,3,100,129,2
16221357,2014,1,75,129,1
3641595,2012,3,100,129,1
3543836,2012,1,100,129,1
2051184,2012,3,100,129,1
1363848,2011,2,100,129,1
1133516,2011,3,100,129,1
49905246,2015,2,100,129,1
828428,2011,3,100,129,1
14890852,2014,3,100,129,1
1588656,2012,3,100,129,2
4271822,2012,2,100,129,1
19735589,2014,3,100,129,1
119588,2010,1,89,129,2
5808572,2013,3,100,129,1
42528941,2015,2,82,129,2
3364674,2012,3,100,129,2
12949460,2014,3,100,129,1
486147,2011,3,100,129,1
13859188,2014,2,100,129,1
97797,2010,2,100,129,5
107933494,2016,3,100,129,1
1354758,2011,2,100,129,1
7365888,2013,2,100,129,1
25344446,2014,3,100,129,3
912400,2011,3,100,129,1
7959444,2013,3,100,129,1
46891577,2015,1,100,129,1
902501,2011,1,67,129,1
63365572,2016,3,100,129,1
28710433,2015,1,100,129,1
2024924,2012,2,90,129,1
8198,2009,1,100,129,1
35253342,2015,3,100,518,2
9975193,2013,3,100,129,1
13409475,2014,2,100,129,1
5444628,2013,1,100,129,1
1200397,2011,2,100,129,1
7374372,2013,3,100,129,1
6088518,2013,3,100,129,1
3599914,2012,1,100,129,1
1339545,2011,3,100,129,1
1842714,2012,2,100,129,1
1587501,2012,1,100,129,1
9668640,2013,3,100,129,1
27378431,2015,3,100,129,1
2587680,2012,1,100,129,1
7022470,2013,1,100,129,1
119787924,2017,3,100,129,1
39543399,2015,2,100,129,1
18932942,2014,3,100,129,1
5652463,2013,1,100,129,1
7596596,2013,1,75,129,1
646201,2011,2,67,129,1
8335875,2013,2,83,129,1
26198365,2015,1,100,129,1
11753837,2014,1,100,129,1
458965,2011,3,100,129,1
5417600,2013,3,100,129,1
20177472,2014,3,100,129,1
687361,2011,1,80,129,1
327673,2010,2,100,129,1
3605606,2012,1,100,129,1
122975,2010,2,100,129,1
4547658,2013,3,100,129,1
3776371,2012,3,90,129,1
611716,2011,3,100,129,1
69584,2010,3,100,129,1
11313827,2014,3,100,129,1
16288928,2014,3,100,129,1
9273392,2013,2,100,129,1
16627137,2014,2,100,129,1
60591318,2016,1,100,193,1
2713481,2012,3,100,193,1
27929090,2015,2,100,193,1
9503874,2013,2,100,193,1
2000143,2012,2,100,193,1
2648088,2012,1,90,193,1
9028424,2013,2,100,193,1
2370532,2012,1,100,193,1
6489314,2013,1,100,193,1
2315569,2012,1,88,193,1
4427152,2012,2,100,193,1
10359602,2013,1,100,193,1
2808800,2012,1,60,193,1
593115,2011,1,50,193,1
12925447,2014,2,100,193,1
448312,2011,3,100,193,1
24464374,2014,3,100,193,1
7903382,2013,1,90,193,1
47784768,2015,3,100,824,3
22841389,2014,1,100,251,1
117708475,2017,3,90,824,2
81545932,2016,3,100,824,3
17170345,2014,3,90,824,1
47744132,2015,1,100,77,1
2707468,2012,3,100,263,1
1492619,2011,3,100,27,1
2461518,2012,3,100,77,1
62812,2009,3,100,500,1
67118431,2016,3,100,95,1
113919,2010,1,94,112,2
56214524,2016,3,100,95,1
11458977,2014,2,100,95,1
611137,2011,2,100,95,2
3086976,2012,2,75,95,1
3936154,2012,1,100,95,1
425506,2011,2,100,95,2
4834187,2013,1,100,95,1
4736227,2013,2,100,95,2
126643339,2017,3,100,95,1
7019923,2013,1,100,95,1
1358312,2011,3,100,95,1
4344588,2012,3,100,95,1
1275510,2011,3,100,95,1
10012421,2013,3,83,95,1
85977458,2016,5,0,95,1
2333018,2012,3,100,95,1
8490286,2013,2,100,95,1
13067214,2014,2,100,95,1
355548,2011,1,100,95,1
1534405,2011,5,40,95,1
8425251,2013,5,0,95,1
128920,2010,3,100,95,1
2775107,2012,2,72,95,3
8804609,2013,1,100,95,1
57254931,2016,1,100,95,1
5559851,2013,3,100,95,1
25745295,2015,2,100,95,1
33722691,2015,3,100,95,1
3551879,2012,3,100,95,1
31747645,2015,5,0,95,1
7964857,2013,2,100,410,1
42619297,2015,3,100,95,3
16065842,2014,3,100,95,1
19692652,2014,2,100,95,1
54378184,2016,1,100,95,2
2566095,2012,3,100,410,1
48576700,2015,3,95,95,3
14562931,2014,2,80,95,1
3672774,2012,3,100,95,2
64504098,2016,3,100,95,1
2169254,2012,1,78,95,1
18344798,2014,3,100,95,1
99629743,2016,3,100,95,1
10383481,2013,1,90,95,2
71453552,2016,3,100,95,2
3738841,2012,1,100,95,1
3740784,2012,3,100,95,1
6902297,2013,3,100,95,1
17164818,2014,1,100,95,1
3237155,2012,1,100,95,1
53132,2009,2,80,410,1
25859072,2015,2,100,95,1
1756362,2012,3,100,95,1
4272698,2012,3,100,95,2
569513,2011,3,100,95,2
60446325,2016,3,100,95,1
1103465,2011,1,100,95,1
86798946,2016,2,100,95,1
4027507,2012,2,100,95,1
8092548,2013,1,100,95,1
13384586,2014,1,100,95,2
8616127,2013,1,100,95,1
30931526,2015,3,100,95,1
1520629,2011,3,100,95,1
63974137,2016,3,100,95,1
5453550,2013,2,100,95,1
57455831,2016,2,77,95,3
9737900,2013,3,100,95,1
3543739,2012,1,50,95,1
1703661,2012,3,100,95,1
13265451,2014,3,100,95,1
10864311,2013,3,100,95,1
5874017,2013,3,100,95,1
628271,2011,2,100,95,1
5507891,2013,1,100,95,1
232891,2010,3,100,95,1
525856,2011,1,100,95,1
110177362,2017,3,100,95,2
10786332,2013,3,100,95,1
3274376,2012,1,100,95,1
4965665,2013,3,100,95,1
4374828,2012,1,80,95,1
2243405,2012,2,100,95,1
40579103,2015,2,100,95,1
41843786,2015,3,100,95,1
10136530,2013,1,100,410,1
14155172,2014,2,100,95,1
1834942,2012,5,0,95,1
4394871,2012,1,100,95,1
35775878,2015,3,100,95,1
10678073,2013,1,100,95,1
52326695,2015,2,89,95,1
66051630,2016,2,100,95,1
10175991,2013,1,100,95,1
5351892,2013,2,90,95,1
252121,2010,3,100,95,1
38856877,2015,1,100,95,1
3567606,2012,3,90,95,1
8262403,2013,3,90,410,1
31614357,2015,3,100,95,1
10294707,2013,2,100,95,1
79259166,2016,3,100,95,1
3974249,2012,2,88,146,1
8440,2009,5,33,146,1
10159354,2013,3,100,146,1
48081711,2015,2,90,146,1
2999652,2012,1,88,146,1
21466751,2014,2,100,146,1
2037149,2012,3,100,146,1
3959655,2012,2,100,146,2
2639043,2012,2,100,976,1
2455767,2012,3,100,146,1
24500940,2014,2,100,146,1
7848317,2013,3,80,146,1
298841,2010,2,100,146,1
81754218,2016,3,100,146,1
80267853,2016,3,100,146,1
2248545,2012,2,100,146,1
11418790,2014,1,100,146,1
31104953,2015,2,100,129,1
1459446,2011,1,67,447,1
13524368,2014,3,100,146,1
836911,2011,2,100,146,1
4445749,2012,2,100,129,2
4419367,2012,2,100,976,1
4185135,2012,2,100,146,2
2017752,2012,3,100,146,1
102016115,2016,2,100,146,1
994191,2011,1,100,146,1
40332331,2015,3,100,146,1
11099398,2016,2,100,146,1
2731594,2012,1,100,146,1
3484016,2012,2,100,146,1
39629256,2015,3,100,146,1
60389633,2016,2,90,146,1
2393963,2012,3,100,146,1
19313463,2014,2,100,146,1
4702833,2013,3,100,146,1
8134949,2013,3,100,125,1
2961995,2012,1,50,154,1
2212047,2012,3,100,125,1
9276,2009,3,100,154,1
3230988,2012,3,100,154,2
21420848,2014,2,100,125,2
93147,2010,1,50,154,1
50694757,2015,1,75,1592,1
51325914,2015,3,100,1592,1
20033242,2014,3,90,1592,1
37370984,2015,3,100,69,1
5804996,2013,3,100,1592,1
3595599,2012,2,100,1592,1
7940215,2013,3,100,69,1
55588089,2016,3,96,1592,1
6262310,2013,2,100,1592,1
5707603,2013,3,100,1592,1
12885224,2014,1,100,1592,1
7130858,2013,3,100,601,2
5726820,2013,2,100,601,1
87115,2010,1,50,601,1
14679961,2014,1,50,601,1
4767610,2013,2,100,751,1
3957198,2012,2,100,751,2
98716,2010,2,100,564,3
1243127,2011,1,100,751,1
21622240,2014,3,100,2260,2
3213780,2012,3,100,751,1
46255594,2015,3,100,751,1
26564521,2015,2,100,751,1
276032,2010,2,88,751,1
54359960,2016,3,100,751,1
133983,2010,2,95,751,1
16299159,2014,2,100,751,1
3606912,2012,3,100,751,1
2767272,2012,3,100,719,1
1529975,2011,3,100,1396,4
6376595,2013,3,100,1396,1
11548661,2014,2,67,1698,1
1459885,2011,3,100,1698,1
6885324,2013,2,100,62,1
847345,2011,2,100,719,2
6109390,2013,1,100,62,1
48422,2009,2,90,62,1
48087904,2015,2,100,62,3
3241,2008,2,80,62,2
941840,2011,1,100,62,2
24948875,2014,1,100,62,1
652545,2011,2,100,62,1
9355606,2013,2,100,62,1
22618761,2014,2,80,62,2
3683051,2012,3,100,751,1
794874,2011,3,100,62,1
2394644,2012,1,90,1618,1
22624780,2014,3,100,69,1
37732057,2015,3,100,1618,1
27093161,2015,3,100,1618,1
26068226,2015,2,100,1618,1
92766342,2016,3,100,337,4
26321896,2015,3,100,337,1
2582836,2012,1,67,337,2
305972,2010,3,100,337,4
23003488,2014,3,100,337,1
7239405,2013,1,100,337,1
7069178,2013,3,100,337,1
3231109,2012,1,100,337,1
105493710,2016,5,40,337,1
21410914,2014,3,100,337,3
8751800,2013,1,90,8,1
1274269,2011,2,100,8,1
1230857,2011,3,100,337,1
77809736,2016,3,100,337,2
30037999,2015,2,100,8,1
3325418,2012,1,100,337,1
14297305,2014,3,100,337,1
7941569,2013,2,100,337,1
19884477,2014,3,100,337,1
8143684,2013,1,50,337,1
1962620,2012,5,0,337,1
2199280,2012,1,90,337,1
74505729,2016,3,100,337,1
45823919,2015,1,100,337,1
690190,2011,2,90,337,1
9198385,2013,1,50,337,1
6717488,2013,1,80,337,1
2444711,2012,1,100,337,1
12528462,2014,2,86,337,1
9057224,2013,3,100,8,1
867225,2011,1,93,337,2
11866349,2014,1,100,337,1
39089067,2015,3,100,337,1
92690603,2016,3,100,8,1
3858150,2012,3,100,8,1
25839855,2015,3,100,337,1
14501266,2014,2,100,337,1
7868154,2013,2,100,337,1
10032016,2013,2,100,337,1
47062032,2015,3,87,132,1
40638993,2015,1,67,337,1
13748078,2014,5,0,337,1
16712289,2014,3,100,337,1
3792661,2012,1,100,337,1
19240279,2014,2,100,8,1
25617771,2015,3,100,337,1
8644652,2013,2,100,8,1
6122006,2013,2,100,337,1
64065593,2016,3,100,491,11
49383811,2015,3,100,333,1
1507565,2011,2,100,333,1
17883884,2014,3,100,51,1
66743237,2016,2,100,333,1
8243429,2013,3,100,127,1
61276810,2016,2,100,127,1
12674862,2014,2,90,51,1
181143,2010,1,100,333,1
11837926,2014,2,88,51,4
6226482,2013,5,33,333,1
2845,2008,1,94,51,1
23196927,2014,2,100,51,1
19594466,2016,1,50,51,1
50950678,2015,2,100,333,1
50760546,2015,3,96,131,4
6716197,2013,1,100,333,1
110664608,2017,1,100,2714,1
51937277,2015,3,100,127,1
98673234,2016,2,90,333,1
3191545,2012,3,98,150,9
9369977,2013,1,100,333,1
6984985,2013,2,100,333,1
24582202,2014,2,63,51,1
82383673,2016,2,100,333,1
28411613,2015,2,100,127,1
12002109,2014,1,60,51,1
6428890,2013,1,100,127,1
1474508,2011,2,80,127,1
1223568,2011,2,100,333,1
21817218,2014,1,100,333,1
9453400,2013,3,100,51,2
101328784,2016,1,90,51,1
9709379,2013,2,83,264,1
49742527,2015,3,90,333,1
71981635,2016,1,85,59,3
72596571,2016,3,100,51,1
8214670,2013,3,100,51,1
1935605,2012,2,100,51,1
9296024,2013,3,100,333,2
118983907,2017,3,100,51,1
4454242,2012,1,90,333,1
9429942,2013,1,70,333,2
46846513,2015,3,100,333,1
16879147,2014,2,100,49,1
13545655,2014,1,75,255,1
57655724,2016,2,100,333,1
58623988,2016,2,100,333,1
4398834,2012,3,100,150,1
40479870,2015,2,100,333,1
9119678,2013,1,54,333,1
57782700,2016,2,100,51,1
10918168,2013,2,92,51,1
56498767,2016,2,100,51,1
62540077,2016,5,17,333,1
4138903,2012,1,100,333,1
31851397,2015,2,92,333,1
54233343,2016,2,78,333,1
8439959,2013,3,100,51,1
57291971,2016,2,90,333,1
49445154,2015,3,100,51,1
1124447,2011,2,100,333,3
40038018,2015,3,100,333,1
54073971,2016,3,100,333,1
47129849,2015,3,100,51,1
3371507,2012,2,100,333,1
47746841,2015,2,80,51,2
7741110,2013,2,100,127,1
286313,2010,3,100,333,1
67375976,2016,2,100,333,1
32908315,2015,3,100,51,3
2119276,2012,1,75,150,2
41095668,2015,2,94,51,1
62031986,2016,3,100,51,1
48681257,2015,3,100,333,2
51593878,2015,2,90,127,1
66501870,2016,1,85,333,1
45774825,2015,1,50,51,1
27121854,2015,2,100,333,1
14807701,2014,2,90,127,1
42991300,2015,5,20,51,1
21382209,2014,3,100,333,2
28656792,2015,3,100,51,1
48525953,2015,3,100,333,1
582598,2011,1,100,333,1
37107596,2015,3,100,51,2
58790414,2016,2,100,51,1
1419430,2011,3,100,51,1
1961411,2012,5,0,333,1
32878607,2015,1,60,333,1
568568,2011,3,100,127,1
44534342,2015,3,100,51,1
26440655,2015,3,95,51,1
14933223,2014,5,0,333,1
4311903,2012,1,100,127,1
72096364,2016,3,100,333,1
75318664,2016,1,58,51,2
69287850,2016,2,67,51,1
12872352,2014,2,100,333,1
27589508,2015,3,100,333,1
1938669,2012,1,80,127,1
586409,2011,3,100,333,1
31154454,2015,1,100,127,1
41406733,2015,3,100,333,1
1528975,2011,1,85,333,1
2306127,2012,2,100,333,1
33447308,2015,2,95,1058,1
26304763,2015,2,86,333,1
106433401,2016,2,100,127,1
40965944,2015,3,100,51,1
51844695,2015,2,100,333,1
57661818,2016,3,100,51,1
7099201,2013,2,90,51,1
41937763,2015,2,100,51,1
76168072,2016,3,90,333,1
5176117,2013,2,90,333,1
45409965,2015,3,100,51,1
25603684,2015,1,90,51,1
13687726,2014,2,100,51,1
9293730,2013,3,95,127,1
17408676,2014,3,100,333,1
5686628,2013,2,100,127,1
79376457,2016,1,100,333,1
111179641,2017,3,100,333,1
28821932,2015,3,100,333,1
9214519,2013,2,100,127,1
6195926,2013,2,100,51,1
97115632,2016,1,60,333,1
78290016,2016,2,93,333,1
51730162,2015,1,90,127,1
69846980,2016,1,64,333,1
28584159,2015,2,100,51,1
72168153,2016,1,100,127,1
99246264,2016,3,100,333,1
103545400,2016,3,89,333,1
64024615,2016,2,100,333,1
6455254,2013,3,100,333,1
47070800,2015,1,80,51,1
2545418,2012,1,100,333,1
33263,2009,2,100,333,1
13165813,2014,1,67,51,1
63202581,2016,2,100,333,1
21574105,2014,2,100,51,1
2017651,2012,3,100,333,1
8115401,2013,1,100,333,1
6781218,2013,1,50,333,1
13749425,2014,1,100,333,1
41699022,2015,3,100,333,1
49444399,2015,2,100,51,1
66106464,2016,2,90,333,1
64068060,2016,3,100,127,1
23826203,2014,3,100,233,1
89802131,2016,3,100,333,1
97266110,2016,2,100,127,1
2424873,2012,2,100,333,1
9128384,2013,1,88,150,1
64052858,2016,3,95,127,1
18958,2009,1,60,127,1
5990122,2013,1,75,51,1
91360004,2016,1,50,51,1
49366582,2015,3,100,333,1
4265753,2012,2,100,333,1
10601818,2013,3,100,51,1
4839251,2013,1,100,333,1
96867847,2016,3,100,333,1
8119708,2013,3,100,959,2
24520679,2014,3,100,245,1
50700004,2015,2,100,959,1
110049608,2017,3,100,959,1
94191326,2016,1,100,959,1
16951458,2014,3,100,959,1
96011326,2016,2,100,959,1
2286885,2012,1,70,959,1
84494280,2016,3,80,959,1
95598453,2016,2,90,959,1
21742272,2014,2,90,959,1
11995451,2014,2,100,959,1
22751163,2014,3,100,1962,3
61554691,2016,2,93,567,5
35660592,2015,3,100,1800,7
21382866,2014,1,56,1962,6
24594555,2014,3,100,1800,1
11206175,2014,3,100,1800,5
2736439,2012,2,100,567,1
45518821,2015,3,100,1800,1
42244283,2015,3,100,567,1
77665938,2016,3,100,1800,1
43449898,2015,3,100,1800,1
15904258,2014,2,100,1874,1
1834769,2012,2,100,1800,1
59996301,2016,3,100,1962,1
54438083,2016,3,100,1800,1
40894908,2015,2,80,1962,1
4013000,2012,1,91,1414,2
4036685,2012,3,100,1414,2
102367981,2016,3,100,1414,1
17298184,2014,3,100,1414,1
2435523,2012,3,100,1414,1
61729778,2016,3,100,1414,1
10801429,2013,2,100,317,1
39539952,2015,1,100,452,1
32017952,2015,1,80,317,1
2929756,2012,3,100,317,3
24651365,2014,1,100,317,1
16055007,2014,1,100,452,2
33908710,2015,3,100,317,1
567226,2011,2,100,317,1
41547150,2015,1,100,317,1
5677896,2013,2,100,452,1
23439479,2014,2,100,317,2
7257731,2013,2,90,2246,1
1353061,2011,1,80,317,1
13860679,2014,3,100,317,1
52394,2009,5,0,317,1
673215,2011,2,100,317,3
312288,2010,5,42,317,1
21060554,2014,3,100,317,1
36573037,2015,3,100,317,1
12315107,2014,3,100,317,1
10364678,2013,3,100,317,2
19931875,2014,3,100,317,2
2265389,2012,3,100,317,1
24366527,2014,1,83,317,1
11107708,2014,3,100,317,1
947293,2011,5,0,317,1
6327760,2013,1,100,317,1
82302838,2016,3,100,452,1
35638713,2015,1,85,317,1
2259061,2012,3,100,317,1
11486606,2014,1,100,452,1
8753629,2013,2,100,452,1
10384087,2013,1,80,452,1
61400101,2016,3,100,452,1
65810238,2016,3,100,180,1
80674075,2016,3,100,1119,1
6780633,2013,3,100,180,1
93970670,2016,5,0,180,1
67488890,2016,3,100,180,1
64370425,2016,3,100,180,1
3239336,2012,1,100,180,1
5708673,2013,3,100,180,1
1403210,2011,5,0,180,1
45937956,2015,3,100,180,1
57023844,2016,3,100,292,6
87065585,2016,2,100,292,1
111134635,2017,3,100,292,1
66949758,2016,3,100,292,2
116890896,2017,3,100,292,1
49946447,2015,1,100,292,1
46087238,2015,3,100,292,3
37291339,2015,3,100,292,1
9304516,2013,3,100,292,1
51688993,2015,3,100,292,2
39487289,2015,3,100,292,1
88207424,2016,3,90,292,1
54403406,2016,3,100,292,1
125557444,2017,3,100,292,1
6423176,2013,3,100,292,1
54090878,2016,2,100,292,1
2368133,2012,2,100,233,1
1146958,2011,2,100,451,3
113251277,2017,3,100,233,1
103158392,2016,2,100,451,1
3139958,2012,3,100,127,1
48894768,2015,3,100,1362,1
19134246,2014,2,100,233,1
103732657,2016,1,80,233,1
11154054,2014,1,100,233,1
7165563,2013,3,100,233,1
10340219,2013,3,100,233,1
1465539,2011,2,100,233,1
5707158,2013,2,100,233,2
11549697,2014,2,100,233,1
16637216,2014,2,100,233,1
81134987,2016,1,60,233,1
17707106,2014,3,100,233,1
27058266,2015,2,90,233,2
8976567,2013,3,100,233,1
4682325,2013,2,100,451,1
822034,2011,3,100,1447,3
8837237,2013,3,100,233,1
8857333,2013,2,100,233,1
16818866,2014,1,100,233,1
18972,2009,3,100,233,1
16396714,2014,2,100,233,1
171954,2010,3,100,233,1
20053314,2014,2,100,233,1
38968716,2015,1,90,233,1
1127276,2011,1,55,233,1
8811222,2013,1,100,233,1
76329404,2016,2,100,233,1
14457759,2014,1,60,233,1
38129112,2015,2,100,233,1
111935463,2017,3,100,233,1
12296434,2014,3,100,233,2
17062221,2014,1,70,233,1
35080659,2015,1,70,233,1
2399919,2012,2,100,233,1
91829447,2016,3,96,233,3
17982486,2014,3,100,233,1
3142220,2012,2,100,233,1
21419119,2014,1,100,233,1
62184324,2016,3,100,233,1
35594166,2015,3,100,233,3
112260952,2017,2,80,233,1
1462999,2011,3,100,233,2
849492,2011,3,100,233,1
50212011,2015,1,100,233,1
6725165,2013,1,80,233,1
115855556,2017,1,100,233,1
7958158,2013,1,70,233,1
82155561,2016,3,100,233,1
25267514,2014,3,100,233,1
32543970,2015,2,100,230,1
1252131,2011,3,100,233,1
3102053,2012,1,88,233,1
2014583,2012,1,100,233,1
22733077,2014,1,100,233,1
4298167,2012,5,40,233,1
23867226,2014,1,90,233,1
63417372,2016,3,100,233,1
47262343,2015,3,100,51,1
12435092,2014,3,100,233,1
8345981,2013,3,100,233,1
111931229,2017,2,100,233,1
934811,2011,2,100,233,1
27072611,2015,3,100,233,1
3890297,2012,1,100,233,1
2777118,2012,1,100,233,1
2287727,2012,3,100,233,1
72002747,2016,1,73,233,1
